filename,artist,performance,chroma,mode,mode_val,mode_valsum,chromagram_1,chromagram_2,chromagram_3,chromagram_4,chromagram_5,chromagram_6,chromagram_7,chromagram_8,chromagram_9,chromagram_10,chromagram_11,chromagram_12,krumhansl_1,krumhansl_2,krumhansl_3,krumhansl_4,krumhansl_5,krumhansl_6,krumhansl_7,krumhansl_8,krumhansl_9,krumhansl_10,krumhansl_11,krumhansl_12,krumhansl_13,krumhansl_14,krumhansl_15,krumhansl_16,krumhansl_17,krumhansl_18,krumhansl_19,krumhansl_20,krumhansl_21,krumhansl_22,krumhansl_23,krumhansl_24
Bach_WTC1_De-Maria_Prelude_5_Major (P1).wav,De-Maria,P1,5,Major,-0.20420683848595,3.4115889963454,0.590120911056835,0.999999998941141,0.885519033315781,0.304659228245003,0.761053624143267,0.766781720706572,0.348280069696522,0.607122589608187,0.317346618418836,0.798438349027673,0.566382469969439,0.695295133379774,0.314205788571818,-0.156283916194243,0.374149518368741,-0.376783120602075,-0.156118758484885,0.443929813984855,-0.287848645711875,0.269461406615775,-0.496713655489359,0.371855769668694,0.205163260925007,-0.505017461652453,-0.28717260307057,-0.000310551582951196,0.648136652470804,-0.550491929698404,0.143083631516853,-0.0780945331088058,0.106338015028756,0.204172194824419,-0.697000491410118,0.356381259392612,0.0775308685728833,0.0774274870645222
Bach_WTC1_De-Maria_Prelude_5_Major (S1).wav,De-Maria,S1,5,Major,-0.0977583322610681,4.39086473954341,0.523180783290327,0.583799164831345,0.73684340111043,0.262020007205491,0.793042202900435,0.789736199277015,0.272906884977455,0.647100631813328,0.495429482007054,0.999999999281963,0.788280171926365,0.466953593152369,0.325737213700079,-0.202285591779771,0.221632299736128,-0.034458128513846,-0.291150344459339,0.655462661232543,-0.50846431012981,0.105444612188133,-0.265682968906334,0.258747383325658,0.508414024961282,-0.773396851354722,-0.108421726460765,-0.180130969017053,0.753220993493611,-0.533308292931062,-0.0509131110604591,0.0993996210096547,-0.132089486785333,0.404917062303016,-0.664153355929748,0.495485354887099,0.200524187013937,-0.284530276522899
Bach_WTC1_De-Maria_Prelude_5_Minor (P1).wav,De-Maria,P1,5,Minor,0.0104212275245702,3.77810393164726,0.820062408832205,0.999999999210573,0.221034401072432,0.602212453739946,0.43832301775651,0.611872110661259,0.32858168009093,0.475530382029491,0.480786489604289,0.577566757093015,0.700447250652148,0.234749244979735,-0.146044270458453,0.656374678593434,-0.525827792443208,0.141369422790103,-0.2008611847566,0.148153525241046,0.319747848731345,-0.644237234099135,0.462990098038578,-0.0789004718089884,0.0563589798943042,-0.189123599722426,0.118761910753372,0.376637676171591,-0.21237078605676,0.185778368091512,-0.524591048038238,0.433665601098757,0.0751919090698918,-0.258068180716373,-0.10942409958636,-0.0737962393000745,0.645953451068864,-0.657738562556182
Bach_WTC1_De-Maria_Prelude_5_Minor (S1).wav,De-Maria,S1,5,Minor,-0.0149359909068003,5.04686644365642,0.881478352259607,0.655225362823906,0.356499949627047,0.622556837035763,0.523531419265951,0.724689063578848,0.366950750275741,0.604242858084099,0.814141421157759,0.73693043040274,0.999999999305784,0.288355745161337,-0.128060200839509,0.564418713543431,-0.656868751027634,0.471324726472079,-0.321055424414314,0.282926076009127,0.10383849285917,-0.671280058306686,0.670401832359792,-0.308154063960067,0.353175158327473,-0.360666501022862,0.316867600719257,0.129917167570377,-0.112344194170681,0.192709464154091,-0.640135272730239,0.601817916645789,-0.267034958394713,-0.026716664736322,0.0214368284046153,-0.0697910996937226,0.685337823266593,-0.832064611035044
Bach_WTC1_De-Maria_Prelude_6_Major (P1).wav,De-Maria,P1,6,Major,0.269858366606545,4.92627315226375,0.444706764766892,0.999999998827461,0.201912762775715,0.419296130243373,0.161130441926087,0.48040582641832,0.689098729762049,0.175374244025433,0.681833363806853,0.268575623812846,0.550349501652145,0.266072274767187,-0.660489301861594,0.836886633136254,-0.248918573405374,-0.246170351055015,0.136997309025857,-0.416947219269883,0.865910249394129,-0.668380583097495,0.248720212351705,0.0923897035827268,-0.335133072495719,0.395134993694407,-0.425979505090543,0.596051882787584,-0.459210720318542,0.420903137843908,-0.547416673477427,0.111874851886204,0.580485961413579,-0.575548148278938,0.275699703987237,-0.506926151440009,0.577786220356004,-0.0477205596690569
Bach_WTC1_De-Maria_Prelude_6_Major (S1).wav,De-Maria,S1,6,Major,0.16643290172239,5.47911231094044,0.480566684671779,0.778742698546681,0.229175060505694,0.452104138672706,0.213022395106058,0.753782272740584,0.473149976334538,0.288593850528308,0.999999999247342,0.304828774363103,0.818310187323603,0.385336266663419,-0.656045564757355,0.90453285790563,-0.580382842199217,0.094975785533423,0.0700240419477346,-0.265494854987404,0.671800313009114,-0.804833533250131,0.553856139768767,-0.182826773239648,-0.0446919686523598,0.239086398921447,-0.244742869574296,0.493757250476544,-0.420079173596734,0.402227419846768,-0.670209293015654,0.446876215022871,0.127926993807346,-0.439298370724671,0.471808798187075,-0.574397821336522,0.738099956183241,-0.331969105275967
Bach_WTC1_De-Maria_Prelude_6_Minor (P1).wav,De-Maria,P1,6,Minor,0.109466627171663,5.69142498614692,0.281953640974031,0.999999999180916,0.592312917165296,0.273623332243951,0.577802399376593,0.209200184783239,0.571726189279761,0.202362580552639,0.509887189599086,0.745306670731604,0.215385093316257,0.787355017156851,-0.120525934029311,-0.0906108071612299,0.650102923415196,-0.851169135875456,0.53993012081178,-0.321187369149983,0.111175849308276,0.223800699416964,-0.576431309484245,0.83433366155722,-0.631111951278948,0.231693252469737,-0.703731556788021,0.529083126388841,0.107341506623205,-0.375419899299633,0.307017152739727,-0.555480768663775,0.724867034385557,-0.451595507866859,-0.0927336085380448,0.257190782904128,-0.34793406789167,0.601395806006544
Bach_WTC1_De-Maria_Prelude_6_Minor (S1).wav,De-Maria,S1,6,Minor,0.228273208308944,4.39104201001324,0.258349426869754,0.664082339937232,0.524245829956225,0.272556022960634,0.519761716763739,0.262982261549698,0.473823253779892,0.358477098124695,0.951849727679705,0.999999999373213,0.307783830402908,0.752929395374234,-0.0977893752539687,-0.0637691646801237,0.521728156628855,-0.63626233174694,0.517013048967215,-0.246373738787517,-0.118391403997882,0.175954961573165,-0.282657827645295,0.727052996849416,-0.555728193725783,0.0592228718188569,-0.527396365245953,0.472766832242979,0.123306790974451,-0.483367498788701,0.177391213087138,-0.330294093502328,0.498779788540472,-0.3831131482025,0.11191726939167,0.342170647859739,-0.387046850962863,0.384885414605896
Bach_WTC1_De-Maria_Prelude_7_Major (P1).wav,De-Maria,P1,7,Major,0.0790535295782178,4.99921877920182,0.489569273690545,0.999999998970797,0.700629579242249,0.370917170759076,0.650045383899689,0.397875953594523,0.621609945805141,0.501548161817275,0.590216309122279,0.638041343887193,0.247611291073713,0.840713918606833,0.090407602009387,-0.10769822128738,0.568681758463065,-0.828809255185666,0.469257020274412,-0.259025882445404,0.0209401348335248,0.383800658499241,-0.536781017323121,0.66877384424535,-0.645364562882396,0.175817920798988,-0.538123974001145,0.467050478441674,0.0714266111357662,-0.499611884598683,0.439812926710567,-0.425072545246152,0.562560644025217,-0.369813456384096,-0.123542089337987,0.244056049230202,-0.418463074642497,0.589720314667132
Bach_WTC1_De-Maria_Prelude_7_Major (S1).wav,De-Maria,S1,7,Major,0.157341207478473,4.37359176276914,0.41858169548777,0.616361938014739,0.795683563213231,0.292679821755068,0.690797570860263,0.424882950891912,0.495188754882714,0.502817942413255,0.84418843751605,0.999999999194972,0.3042648281841,0.747022133835712,0.211832322942407,-0.30184683876725,0.672381412557342,-0.642049064828566,0.347428428309739,0.0345504913934535,-0.434376710271232,0.439144247625962,-0.426685846755738,0.701264851960702,-0.372941786317808,-0.228701507849011,-0.412510151212145,0.234415676380231,0.447877898089086,-0.737103372542696,0.319093288932658,-0.283821905613629,0.347322323271248,-0.14415259711589,-0.173746553683781,0.543923644482229,-0.528491782760955,0.387193531773643
Bach_WTC1_De-Maria_Prelude_7_Minor (P1).wav,De-Maria,P1,7,Minor,0.100050380760725,4.69123063524382,0.976054884449154,0.408661016091901,0.817356038022959,0.424973980772626,0.450914621759136,0.472882519627429,0.449854600291472,0.6235907553393,0.265983192723337,0.999999999165932,0.989374701868046,0.288939116293988,0.314574506403053,-0.244220083839036,0.101331144628477,0.344278805961281,-0.688047570210133,0.625448116692848,-0.321905940857109,0.0954959017094475,-0.0307190287348557,-0.199302012406121,0.664787155283034,-0.661720994630887,0.407427847124838,-0.57621532960542,0.559577927179738,-0.0638233326327631,-0.294959624380734,0.0827298855295061,-0.23560630534186,0.564736774522309,-0.65580114278318,0.289511450530901,0.227069567233218,-0.304647717376553
Bach_WTC1_De-Maria_Prelude_7_Minor (S1).wav,De-Maria,S1,7,Minor,0.0589806910580936,4.33578265110096,0.707847210200292,0.358568185603674,0.662727032767628,0.419203131298344,0.457244583920372,0.438144081660463,0.346157162590966,0.579869793366937,0.391642823367973,0.99999999938499,0.887853019277195,0.241960550272176,0.223301633633968,-0.200845370232137,0.121368987263714,0.346443281165047,-0.58644497997905,0.557369280776879,-0.361945895097987,0.0305658642747032,0.020386547909155,-0.0710095316556303,0.610452316010788,-0.68964213406945,0.315506399028888,-0.44735871334477,0.551471624952694,-0.107288742652469,-0.323092323188865,0.0650275051860347,-0.194197089639636,0.528983573568568,-0.564015367889787,0.32405971186408,0.219550048780244,-0.36864662666498
Bach_WTC1_De-Maria_Prelude_8_Major (P1).wav,De-Maria,P1,8,Major,0.329845928434671,4.97962010071465,0.670726198510301,0.790288180303019,0.264384741235212,0.744811803415131,0.259026258401134,0.408930578436227,0.217690745392503,0.571489188612875,0.999999998664556,0.327071754216799,0.746772369907376,0.270385444474766,-0.376317613108724,0.763758158051999,-0.680871836626866,0.417887987416106,-0.0417400267800853,-0.322579089291801,0.367072421090835,-0.59472067735237,0.847693820490649,-0.338816730501597,-0.113226012882445,0.0718595994943003,0.275613416342627,0.472492498250606,-0.57853785314925,0.341457167607057,-0.512959957895146,0.470638682765732,-0.175411524314547,-0.239570306551672,0.517847892055978,-0.474182517163351,0.47395088168768,-0.571338379635714
Bach_WTC1_De-Maria_Prelude_8_Major (S1).wav,De-Maria,S1,8,Major,0.214352990817098,5.47444738309226,0.552054786196815,0.446695662326155,0.286126831604453,0.669970526244502,0.192803239753554,0.579576277988186,0.190328614630946,0.520857902307969,0.999999998950395,0.386476049925483,0.955048332770878,0.178247226822145,-0.426951028251061,0.676860191638151,-0.698584724809954,0.625287735840041,-0.229299280759802,-0.120089942595622,0.286739061659108,-0.651231536511352,0.835502593417116,-0.48359679104479,0.254038613016056,-0.0686748915978911,0.293526076164802,0.175866506737918,-0.354415590857938,0.425847014203315,-0.668195548522879,0.543131153162385,-0.336776051333452,-0.00898616867506777,0.448842060034821,-0.499013054573902,0.621149602600018,-0.640975998940021
